online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
154.3840000000,171.0780000000,104.2810000000,3.2310000000,2.5750000000,1.1800000000,2.8460000000,2.3200000000,1.1560000000,3.1290000000,2.6000000000,2.7420000000,2.9530000000,2.6260000000,14.2900000000,706.0000000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2230.3320000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1045.2940000000,1038.5460000000,0.0010000000,1185.0350000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8724732566,0.8724732566
155.1960000000,173.9750000000,106.3770000000,3.2420000000,2.4980000000,1.1920000000,2.7880000000,2.3470000000,1.1680000000,3.1600000000,2.6290000000,2.7920000000,2.9840000000,2.5220000000,14.3300000000,707.5710000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2241.7230000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1049.3700000000,1042.0050000000,0.0030000000,1192.3510000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7382425663,0.7382425663
153.2470000000,171.9550000000,104.2070000000,3.1630000000,2.5670000000,1.1930000000,2.8430000000,2.2880000000,1.1560000000,3.1320000000,2.5910000000,2.7860000000,3.0300000000,2.5340000000,14.4380000000,706.6790000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2259.5960000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1074.2840000000,1067.3950000000,0.0020000000,1185.3100000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8690327018,0.8690327018
153.3420000000,171.8010000000,104.1650000000,3.2630000000,2.5250000000,1.1510000000,2.8400000000,2.2660000000,1.1340000000,3.1610000000,2.6410000000,2.7150000000,3.0310000000,2.6070000000,14.2640000000,702.1150000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2313.9380000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1133.3920000000,1123.1870000000,0.0020000000,1180.5450000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9773715432,0.9773715432
153.8590000000,171.9280000000,105.7750000000,3.1380000000,2.5630000000,1.1730000000,2.7560000000,2.3560000000,1.2390000000,3.1040000000,2.6510000000,2.6880000000,2.9630000000,2.5500000000,14.1360000000,703.6150000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2291.1900000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1107.1120000000,1099.8790000000,0.0050000000,1184.0760000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.1009415207,1.1009415207
153.0480000000,171.4570000000,103.9500000000,3.2690000000,2.6260000000,1.1560000000,2.8780000000,2.3290000000,1.1640000000,3.1140000000,2.6380000000,2.7160000000,2.9710000000,2.6160000000,14.3670000000,693.7740000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2302.6060000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1131.0580000000,1124.3030000000,0.0020000000,1171.5470000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7890626706,0.7890626706
157.9940000000,176.6790000000,108.6270000000,3.2390000000,2.5400000000,1.2420000000,2.9010000000,2.3330000000,1.2090000000,3.2050000000,2.5870000000,2.8060000000,2.9670000000,2.6220000000,14.5570000000,764.5860000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2480.2470000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1222.6140000000,1216.5340000000,0.0040000000,1257.6320000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9148218673,0.9148218673
155.7380000000,171.7200000000,103.4010000000,3.2090000000,2.4880000000,1.1570000000,2.7980000000,2.3760000000,1.2120000000,3.2140000000,2.6120000000,2.7500000000,2.9860000000,2.5400000000,14.2440000000,689.9710000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2206.6170000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1036.6840000000,1029.7120000000,0.0020000000,1169.9320000000,98545454,94352115,49956,49956,96945321,92750958,96945321,90653790,0,0,1600133,1601157,0.9457387100,0.9457387100
155.4200000000,171.9990000000,105.5570000000,3.1820000000,2.4650000000,1.2200000000,2.7740000000,2.3160000000,1.0900000000,3.1610000000,2.6890000000,2.6760000000,2.9490000000,2.6050000000,14.2650000000,713.6080000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2268.4160000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1072.7290000000,1066.1520000000,0.0020000000,1195.6860000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9819750414,0.9819750414
154.1270000000,169.5010000000,103.8830000000,3.1150000000,2.6030000000,1.1450000000,2.8730000000,2.3420000000,1.1400000000,3.1070000000,2.6340000000,2.7360000000,2.9930000000,2.4820000000,14.2570000000,690.4680000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2246.1690000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1079.1640000000,1073.2840000000,0.0030000000,1167.0040000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8409344282,0.8409344282
154.2570000000,169.6320000000,103.8590000000,3.1610000000,2.5350000000,1.1000000000,2.7500000000,2.3480000000,1.1390000000,3.2170000000,2.6000000000,2.7750000000,2.8780000000,2.5430000000,14.1480000000,694.6460000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2271.1640000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1100.0180000000,1093.7830000000,0.0030000000,1171.1460000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9771726201,0.9771726201
153.8040000000,169.2180000000,102.1490000000,3.2010000000,2.4920000000,1.1320000000,2.7910000000,2.2740000000,1.1660000000,3.1270000000,2.6370000000,2.6600000000,2.9590000000,2.5940000000,14.3590000000,689.5680000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2421.1350000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1257.4680000000,1251.0430000000,0.0040000000,1163.6650000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9744386686,0.9744386686
154.5750000000,169.5790000000,102.0430000000,3.0580000000,2.5520000000,1.1440000000,2.8430000000,2.3630000000,1.1100000000,3.2480000000,2.6150000000,2.7560000000,2.9150000000,2.5390000000,14.2960000000,683.8850000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2256.2790000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1097.2620000000,1088.6620000000,0.0020000000,1159.0150000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9805562781,0.9805562781
158.8230000000,176.9400000000,111.0790000000,3.2810000000,2.4490000000,1.1520000000,2.6390000000,2.4050000000,1.1510000000,3.2490000000,2.6650000000,2.8730000000,3.0500000000,2.5270000000,14.3950000000,741.4820000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2392.5860000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1154.8420000000,1148.3180000000,0.0010000000,1237.7420000000,98545454,92254947,49956,49956,96945321,90653790,96945321,90653790,0,0,1600133,1601157,0.7139288437,0.7139288437
152.6770000000,170.3530000000,103.2690000000,3.1940000000,2.4970000000,1.1450000000,2.7790000000,2.1820000000,1.1130000000,3.1830000000,2.6830000000,2.7630000000,3.0300000000,2.6180000000,14.2890000000,690.7930000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2198.6170000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1032.6640000000,1026.5010000000,0.0020000000,1165.9520000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0623822071,1.0623822071
156.0490000000,174.7000000000,107.4600000000,3.1310000000,2.5430000000,1.2660000000,2.8150000000,2.2210000000,1.2080000000,3.1700000000,2.5640000000,2.8040000000,2.9930000000,2.5200000000,14.3130000000,741.3420000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2323.9490000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1095.3170000000,1087.5630000000,0.0050000000,1228.6300000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9506382099,0.9506382099
153.4270000000,171.6060000000,103.0870000000,3.1710000000,2.4800000000,1.1900000000,2.8420000000,2.3250000000,1.1790000000,3.2490000000,2.6090000000,2.7920000000,2.8930000000,2.5750000000,14.3640000000,696.8620000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2214.7360000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1040.6650000000,1034.4060000000,0.0050000000,1174.0710000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0515445324,1.0515445324
153.7450000000,171.0750000000,104.3970000000,3.1890000000,2.4960000000,1.1850000000,2.8170000000,2.2640000000,1.1140000000,3.1450000000,2.5430000000,2.7080000000,2.9470000000,2.5500000000,14.2750000000,691.8930000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2272.6530000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1102.8090000000,1096.1800000000,0.0030000000,1169.8420000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9243216314,0.9243216314
161.1280000000,175.2300000000,105.8950000000,3.2170000000,2.4830000000,1.1690000000,2.7500000000,2.4560000000,1.2120000000,3.2200000000,2.6440000000,2.7260000000,3.0510000000,2.6090000000,14.1360000000,702.2450000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2367.7430000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1174.0590000000,1166.1620000000,0.0050000000,1193.6820000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9643120241,0.9643120241
155.6390000000,173.0200000000,102.9650000000,3.2330000000,2.5820000000,1.1630000000,2.8690000000,2.3430000000,1.1590000000,3.2030000000,2.6010000000,2.7250000000,2.9110000000,2.5710000000,14.4440000000,692.0890000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2421.8010000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1248.6270000000,1242.0560000000,0.0020000000,1173.1730000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9346435285,0.9346435285
154.7610000000,173.8200000000,105.7550000000,3.2560000000,2.4430000000,1.1730000000,2.7440000000,2.3040000000,1.1390000000,3.1720000000,2.6700000000,2.7370000000,2.9100000000,2.6390000000,14.3090000000,697.0870000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2337.2800000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1156.9350000000,1150.4630000000,0.0030000000,1180.3450000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7992646854,0.7992646854
154.9240000000,170.5050000000,103.5930000000,3.1490000000,2.5000000000,1.1450000000,2.7930000000,2.3740000000,1.2240000000,3.1550000000,2.5790000000,2.6420000000,2.9540000000,2.5090000000,14.2480000000,692.8770000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2263.1300000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1092.1590000000,1085.9010000000,0.0040000000,1170.9700000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8595241065,0.8595241065
160.1790000000,175.1270000000,107.9930000000,3.2860000000,2.5130000000,1.2160000000,2.7380000000,2.3290000000,1.1830000000,3.2450000000,2.5980000000,2.7960000000,2.9350000000,2.5370000000,14.3570000000,734.2770000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2475.1270000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1248.1250000000,1239.1500000000,0.0030000000,1227.0000000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9266356582,0.9266356582
155.1060000000,170.0330000000,102.0610000000,3.2330000000,2.5770000000,1.2210000000,2.8470000000,2.3230000000,1.2000000000,3.1770000000,2.5600000000,2.7300000000,2.9790000000,2.5500000000,14.1030000000,682.6990000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2184.5620000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1025.7520000000,1017.6710000000,0.0020000000,1158.8090000000,98545454,94352124,49956,49956,96945321,92750967,96945321,92750967,0,0,1600133,1601157,0.9512058080,0.9512058080
153.2890000000,171.0840000000,103.5080000000,3.1580000000,2.4940000000,1.1800000000,2.7040000000,2.3700000000,1.1260000000,3.2570000000,2.6030000000,2.7140000000,3.0260000000,2.4860000000,14.1260000000,685.8700000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2307.1500000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1144.6390000000,1137.8560000000,0.0030000000,1162.5090000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.7237933149,0.7237933149
153.5940000000,169.7380000000,103.3790000000,3.1530000000,2.5180000000,1.1610000000,2.7880000000,2.3030000000,1.1760000000,3.1370000000,2.5980000000,2.7210000000,3.0290000000,2.5620000000,14.1680000000,689.2920000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2202.8440000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1038.0760000000,1029.8490000000,0.0020000000,1164.7670000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9033001561,0.9033001561
153.1040000000,172.0190000000,104.6630000000,3.4270000000,2.4260000000,1.1690000000,2.7600000000,2.2920000000,1.1210000000,3.1580000000,2.6080000000,2.7470000000,2.9100000000,2.5610000000,14.1120000000,688.7780000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2250.0340000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1082.6480000000,1075.5290000000,0.0040000000,1167.3850000000,98545454,96449301,49956,49956,96945321,94848144,96945312,94848144,0,0,1600133,1601157,0.8654093955,0.8654093955
152.4270000000,169.6180000000,102.1450000000,3.1880000000,2.5060000000,1.2540000000,2.7740000000,2.3500000000,1.1840000000,3.2140000000,2.6240000000,2.6740000000,2.9500000000,2.6050000000,14.1590000000,680.2650000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2408.1650000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1254.7680000000,1247.4190000000,0.0020000000,1153.3950000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7223057106,0.7223057106
153.0350000000,170.5600000000,103.4080000000,3.2000000000,2.5720000000,1.1620000000,2.8310000000,2.2840000000,1.1490000000,3.1830000000,2.5610000000,2.6990000000,2.9630000000,2.5710000000,14.3510000000,688.7500000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2247.0130000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1082.0540000000,1075.4160000000,0.0040000000,1164.9580000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9147833473,0.9147833473
159.5090000000,178.1110000000,109.6420000000,3.2990000000,2.5570000000,1.2120000000,2.8710000000,2.3490000000,1.1920000000,3.1760000000,2.6220000000,2.8590000000,2.8610000000,2.5870000000,14.4400000000,733.8320000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2304.5140000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1073.8740000000,1066.4430000000,0.0020000000,1230.6400000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9925470068,0.9925470068
153.5970000000,170.9910000000,104.6190000000,3.2050000000,2.5250000000,1.1650000000,2.7990000000,2.2920000000,1.2000000000,3.1370000000,2.5520000000,2.7690000000,2.9640000000,2.6420000000,14.1900000000,691.2650000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2270.8450000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1101.4830000000,1094.9680000000,0.0050000000,1169.3610000000,98545454,98546478,49956,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.7332695318,0.7332695318
155.1080000000,171.4510000000,104.6060000000,3.0870000000,2.5530000000,1.1260000000,2.8110000000,2.2730000000,1.1910000000,3.1320000000,2.6460000000,2.7530000000,3.0400000000,2.5230000000,14.2440000000,699.0900000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2274.1330000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1095.0350000000,1087.5320000000,0.0020000000,1179.0960000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8757772076,0.8757772076
153.3880000000,169.1850000000,102.2780000000,3.1950000000,2.5490000000,1.1220000000,2.8230000000,2.2230000000,1.0510000000,3.1690000000,2.6370000000,2.8190000000,2.9650000000,2.5940000000,14.1110000000,680.7000000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2335.0310000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1180.6420000000,1173.1080000000,0.0060000000,1154.3870000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,1.0574430765,1.0574430765
153.9180000000,170.2260000000,104.3370000000,3.1450000000,2.5770000000,1.1580000000,2.8270000000,2.2350000000,1.1370000000,3.0410000000,2.6950000000,2.7020000000,2.8920000000,2.5760000000,14.2820000000,682.8340000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2405.7810000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1245.7940000000,1238.5420000000,0.0040000000,1159.9860000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8357747776,0.8357747776
154.9010000000,172.0860000000,104.8540000000,3.1740000000,2.5360000000,1.1370000000,2.9160000000,2.3120000000,1.1520000000,3.1950000000,2.5770000000,2.7420000000,2.8850000000,2.5540000000,14.2120000000,695.2120000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2444.7190000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1268.7800000000,1262.1740000000,0.0040000000,1175.9370000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.8148067891,0.8148067891
155.9680000000,173.0180000000,105.7180000000,3.1330000000,2.5310000000,1.1750000000,2.7690000000,2.2910000000,1.1670000000,3.1220000000,2.8630000000,2.7250000000,2.9580000000,2.4860000000,14.2980000000,683.2730000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2344.3610000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1177.3280000000,1170.1560000000,0.0020000000,1167.0320000000,98545454,92254947,49956,49956,96945321,90653790,96945321,90653790,0,0,1600133,1601157,0.9878470898,0.9878470898
162.2460000000,178.6550000000,111.6030000000,3.2770000000,2.5530000000,1.1960000000,2.7080000000,2.2860000000,1.1630000000,3.1230000000,2.6490000000,2.8070000000,3.0250000000,2.4710000000,14.2620000000,732.5260000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2511.6130000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1277.4380000000,1270.7390000000,0.0020000000,1234.1740000000,98545454,98546478,49956,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7961629308,0.7961629308
153.9970000000,170.6810000000,104.0400000000,3.1610000000,2.5280000000,1.1380000000,2.8090000000,2.3420000000,1.1330000000,3.2360000000,2.5920000000,2.7960000000,2.8220000000,2.5620000000,14.2290000000,684.0240000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2287.3440000000,0.0800000000,0.0780000000,23.1230000000,256.0850000000,1125.8970000000,1119.1980000000,0.0020000000,1161.4460000000,98545454,98546478,49956,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,1.0708535870,1.0708535870
